14:01:48,0.300,200
14:01:48,0.283,200
14:01:48,0.326,200
14:01:49,0.323,200
14:01:49,0.318,200
14:01:49,0.314,200
14:01:50,0.307,200
14:01:50,0.336,200
14:01:51,0.323,200
14:01:51,0.302,200
14:01:51,0.314,200
14:01:52,0.314,200
14:01:52,0.315,200
14:01:52,0.296,200
14:01:53,0.323,200
14:01:53,0.303,200
14:01:53,0.312,200
14:01:54,0.302,200
14:01:54,0.324,200
14:01:55,0.305,200
14:01:55,0.316,200
14:01:55,0.322,200
14:01:56,0.300,200
14:01:56,0.292,200
14:01:56,0.323,200
14:01:57,0.309,200
14:01:57,0.279,200
14:01:57,0.317,200
14:01:58,0.309,200
14:01:58,0.351,200
14:01:59,0.317,200
14:01:59,0.290,200
14:01:59,0.304,200
14:02:00,0.308,200
14:02:00,0.301,200
14:02:00,0.301,200
14:02:01,0.314,200
14:02:01,0.271,200
14:02:01,0.292,200
14:02:02,0.304,200
14:02:02,0.303,200
14:02:02,0.307,200
14:02:03,0.304,200
14:02:03,0.317,200
14:02:03,0.281,200
14:02:04,0.327,200
14:02:04,0.318,200
14:02:05,0.306,200
14:02:05,0.550,200
14:02:06,0.285,200
14:02:06,0.304,200
14:02:06,0.309,200
14:02:07,0.305,200
14:02:07,0.307,200
14:02:07,0.318,200
14:02:08,0.305,200
14:02:08,0.306,200
14:02:08,0.311,200
14:02:09,0.296,200
14:02:09,0.298,200
14:02:09,0.306,200
14:02:10,0.310,200
14:02:10,0.324,200
14:02:11,0.329,200
14:02:11,0.280,200
14:02:11,0.317,200
14:02:12,0.316,200
14:02:12,0.290,200
14:02:12,0.288,200
14:02:13,0.309,200
14:02:13,0.278,200
14:02:13,0.326,200
14:02:14,0.323,200
14:02:14,0.373,200
14:02:14,0.310,200
14:02:15,0.437,200
14:02:15,0.289,200
14:02:16,0.309,200
14:02:16,0.315,200
14:02:16,0.316,200
14:02:17,0.316,200
14:02:17,0.325,200
14:02:18,0.300,200
14:02:18,0.293,200
14:02:18,0.315,200
14:02:19,0.308,200
14:02:19,0.284,200
14:02:19,0.314,200
14:02:20,0.316,200
14:02:20,0.321,200
14:02:20,0.306,200
14:02:21,0.306,200
14:02:21,0.325,200
14:02:21,0.311,200
14:02:22,0.306,200
14:02:22,0.300,200
14:02:23,0.333,200
14:02:23,0.310,200
14:02:23,0.302,200
14:02:24,0.305,200
14:02:24,0.291,200
14:02:24,0.309,200
14:02:25,0.323,200
14:02:25,0.312,200
14:02:25,0.310,200
14:02:26,0.308,200
14:02:26,0.336,200
14:02:27,0.311,200
14:02:27,0.302,200
14:02:27,0.306,200
14:02:28,0.311,200
14:02:28,0.276,200
14:02:28,0.310,200
14:02:29,0.310,200
14:02:29,0.274,200
14:02:29,0.312,200
14:02:30,0.308,200
14:02:30,0.297,200
14:02:30,0.303,200
14:02:31,0.337,200
14:02:31,0.318,200
14:02:32,0.301,200
14:02:32,0.313,200
14:02:32,0.292,200
14:02:33,0.312,200
14:02:33,0.304,200
14:02:33,0.299,200
14:02:34,0.313,200
14:02:34,0.319,200
14:02:34,0.302,200
14:02:35,0.311,200
14:02:35,0.319,200
14:02:35,0.319,200
14:02:36,0.290,200
14:02:36,0.334,200
14:02:37,0.308,200
14:02:37,0.304,200
14:02:37,0.329,200
14:02:38,0.304,200
14:02:38,0.274,200
14:02:38,0.314,200
14:02:39,0.313,200
14:02:39,0.273,200
14:02:39,0.290,200
14:02:40,0.294,200
14:02:40,0.312,200
14:02:40,0.290,200
14:02:41,0.307,200
14:02:41,0.310,200
14:02:41,0.309,200
14:02:42,0.308,200
14:02:42,0.339,200
14:02:42,0.313,200
14:02:43,0.301,200
14:02:43,0.683,200
14:02:44,0.316,200
14:02:44,0.343,200
14:02:45,0.301,200
14:02:45,0.327,200
14:02:45,0.286,200
14:02:46,0.289,200
14:02:46,0.351,200
14:02:47,0.312,200
14:02:47,0.308,200
14:02:47,0.309,200
14:02:48,0.318,200
14:02:48,0.499,200
14:02:49,0.306,200
14:02:49,0.293,200
14:02:49,0.313,200
14:02:50,0.318,200
14:02:50,0.288,200
14:02:50,0.331,200
14:02:51,0.546,200
14:02:51,0.332,200
14:02:52,0.315,200
14:02:52,0.308,200
14:02:52,0.328,200
14:02:53,0.301,200
14:02:53,0.315,200
14:02:53,0.310,200
14:02:54,0.292,200
14:02:54,0.322,200
14:02:55,0.321,200
14:02:55,0.705,200
14:02:56,0.513,200
14:02:56,0.321,200
14:02:57,0.313,200
14:02:57,0.323,200
14:02:57,0.307,200
14:02:58,0.280,200
14:02:58,0.298,200
14:02:58,0.315,200
14:02:59,0.314,200
14:02:59,0.309,200
14:02:59,0.319,200
14:03:00,0.283,200
14:03:00,0.325,200
14:03:00,0.303,200
14:03:01,0.322,200
14:03:01,0.317,200
14:03:02,0.327,200
14:03:02,0.308,200
14:03:02,0.306,200
14:03:03,0.324,200
14:03:03,0.329,200
14:03:03,0.294,200
14:03:04,0.312,200
14:03:04,0.356,200
14:03:04,0.306,200
14:03:05,0.309,200
14:03:05,0.292,200
14:03:06,0.315,200
14:03:06,0.366,200
14:03:06,0.331,200
14:03:07,0.303,200
14:03:07,0.316,200
14:03:07,0.317,200
14:03:08,0.312,200
14:03:08,0.322,200
14:03:09,0.307,200
14:03:09,0.313,200
14:03:09,0.305,200
14:03:10,0.328,200
14:03:10,0.315,200
14:03:10,0.302,200
14:03:11,0.294,200
14:03:11,0.322,200
14:03:11,0.306,200
14:03:12,0.313,200
14:03:12,0.327,200
14:03:13,0.304,200
14:03:13,0.311,200
14:03:13,0.311,200
14:03:14,0.309,200
14:03:14,0.332,200
14:03:14,0.279,200
14:03:15,0.440,200
14:03:15,0.291,200
14:03:15,0.302,200
14:03:16,0.299,200
14:03:16,0.306,200
14:03:17,0.304,200
14:03:17,0.320,200
14:03:17,0.314,200
14:03:18,0.308,200
14:03:18,0.314,200
14:03:18,0.323,200
14:03:19,0.286,200
14:03:19,0.319,200
14:03:19,0.309,200
14:03:20,0.316,200
14:03:20,0.310,200
14:03:21,0.310,200
14:03:21,0.276,200
14:03:21,0.311,200
14:03:22,0.295,200
14:03:22,0.277,200
14:03:22,0.323,200
14:03:23,0.297,200
14:03:23,0.314,200
14:03:23,0.311,200
14:03:24,0.341,200
14:03:24,0.381,200
14:03:25,0.330,200
14:03:25,0.327,200
14:03:25,0.313,200
14:03:26,0.305,200
14:03:26,0.310,200
14:03:26,0.307,200
14:03:27,0.292,200
14:03:27,0.325,200
14:03:27,0.308,200
14:03:28,0.291,200
14:03:28,0.342,200
14:03:29,0.295,200
14:03:29,0.310,200
14:03:29,0.311,200
14:03:30,0.310,200
14:03:30,0.297,200
14:03:30,0.314,200
14:03:31,0.298,200
14:03:31,0.301,200
14:03:31,0.304,200
14:03:32,0.309,200
14:03:32,0.308,200
14:03:32,0.288,200
14:03:33,0.310,200
14:03:33,0.319,200
14:03:34,0.297,200
14:03:34,0.310,200
14:03:34,0.312,200
14:03:35,0.306,200
14:03:35,0.298,200
14:03:35,0.325,200
14:03:36,0.309,200
14:03:36,0.278,200
14:03:36,0.310,200
14:03:37,0.320,200
14:03:37,0.311,200
14:03:37,0.316,200
14:03:38,0.328,200
14:03:38,0.316,200
14:03:39,0.317,200
14:03:39,0.323,200
14:03:39,0.325,200
14:03:40,0.314,200
14:03:40,0.321,200
14:03:40,0.316,200
14:03:41,0.336,200
14:03:41,0.271,200
14:03:41,0.313,200
14:03:42,0.308,200
14:03:42,0.336,200
14:03:43,0.552,200
14:03:43,0.295,200
14:03:43,0.318,200
14:03:44,0.291,200
14:03:44,0.335,200
14:03:45,0.327,200
14:03:45,0.314,200
14:03:45,0.291,200
14:03:46,0.307,200
14:03:46,0.333,200
14:03:46,0.302,200
14:03:47,0.305,200
14:03:47,0.316,200
14:03:48,0.287,200
14:03:48,0.326,200
14:03:48,0.309,200
14:03:49,0.320,200
14:03:49,0.327,200
14:03:49,0.324,200
14:03:50,0.320,200
14:03:50,0.335,200
14:03:50,0.332,200
14:03:51,0.316,200
14:03:51,0.318,200
14:03:52,0.323,200
14:03:52,0.286,200
14:03:52,0.308,200
14:03:53,0.315,200
14:03:53,0.453,200
14:03:54,0.300,200
14:03:54,1.313,200
14:03:55,0.353,200
14:03:56,0.347,200
14:03:56,0.377,200
14:03:56,0.304,200
14:03:57,0.310,200
14:03:57,0.310,200
14:03:58,0.303,200
14:03:58,0.317,200
14:03:58,0.312,200
14:03:59,0.297,200
14:03:59,0.321,200
14:03:59,0.314,200
14:04:00,0.313,200
14:04:00,0.287,200
14:04:00,0.308,200
14:04:01,0.286,200
14:04:01,0.280,200
14:04:01,0.306,200
14:04:02,0.309,200
14:04:02,0.312,200
14:04:03,0.319,200
14:04:03,0.320,200
14:04:03,0.328,200
14:04:04,0.323,200
14:04:04,0.313,200
14:04:04,0.321,200
14:04:05,0.309,200
14:04:05,0.322,200
14:04:06,0.309,200
14:04:06,0.271,200
14:04:06,0.306,200
14:04:07,0.308,200
14:04:07,0.279,200
14:04:07,0.303,200
14:04:08,0.302,200
14:04:08,0.309,200
14:04:08,0.283,200
14:04:09,0.297,200
14:04:09,0.281,200
14:04:09,0.297,200
14:04:10,0.317,200
14:04:10,0.345,200
14:04:10,0.315,200
14:04:11,0.316,200
14:04:11,0.297,200
14:04:12,0.291,200
14:04:12,0.301,200
14:04:12,0.280,200
14:04:13,0.303,200
14:04:13,0.308,200
14:04:13,0.330,200
14:04:14,0.322,200
14:04:14,0.336,200
14:04:14,0.332,200
14:04:15,0.400,200
14:04:15,0.325,200
14:04:16,0.306,200
14:04:16,0.269,200
14:04:16,0.308,200
14:04:17,0.302,200
14:04:17,0.307,200
14:04:17,0.324,200
14:04:18,0.347,200
14:04:18,0.318,200
14:04:19,0.304,200
14:04:19,0.316,200
14:04:19,0.321,200
14:04:20,0.300,200
14:04:20,0.308,200
14:04:20,0.300,200
14:04:21,0.307,200
14:04:21,0.309,200
14:04:21,0.305,200
14:04:22,0.296,200
14:04:22,0.318,200
14:04:23,0.298,200
14:04:23,0.287,200
14:04:23,0.318,200
14:04:24,0.313,200
14:04:24,0.310,200
14:04:24,0.320,200
14:04:25,0.297,200
14:04:25,0.301,200
14:04:25,0.315,200
14:04:26,0.302,200
14:04:26,0.296,200
14:04:26,0.318,200
14:04:27,0.310,200
14:04:27,0.306,200
14:04:28,0.321,200
14:04:28,0.315,200
14:04:28,0.302,200
14:04:29,0.304,200
14:04:29,0.310,200
14:04:29,0.312,200
14:04:30,0.313,200
14:04:30,0.370,200
14:04:30,0.291,200
14:04:31,0.310,200
14:04:31,0.308,200
14:04:32,0.317,200
14:04:32,0.317,200
14:04:32,0.307,200
14:04:33,0.310,200
14:04:33,0.313,200
14:04:33,0.345,200
14:04:34,0.312,200
14:04:34,0.357,200
14:04:35,0.331,200
14:04:35,0.316,200
14:04:35,0.304,200
14:04:36,0.318,200
14:04:36,0.274,200
14:04:36,0.316,200
14:04:37,0.305,200
14:04:37,0.301,200
14:04:37,0.298,200
14:04:38,0.296,200
14:04:38,0.343,200
14:04:39,0.305,200
14:04:39,0.307,200
14:04:39,0.302,200
14:04:40,0.311,200
14:04:40,0.293,200
14:04:40,0.316,200
14:04:41,0.285,200
14:04:41,0.318,200
14:04:41,0.308,200
14:04:42,0.332,200
14:04:42,0.344,200
14:04:43,0.311,200
14:04:43,0.296,200
14:04:43,0.319,200
14:04:44,0.306,200
14:04:44,0.382,200
14:04:44,0.315,200
14:04:45,0.298,200
14:04:45,0.306,200
14:04:45,0.337,200
14:04:46,0.307,200
14:04:46,0.507,200
14:04:47,0.502,200
14:04:47,0.314,200
14:04:48,0.555,200
14:04:48,0.308,200
14:04:49,0.308,200
14:04:49,0.320,200
14:04:49,0.309,200
14:04:50,0.297,200
14:04:50,0.325,200
14:04:50,0.306,200
14:04:51,0.318,200
14:04:51,0.297,200
14:04:52,0.313,200
