00032376,41115019
37704,37131355
00032333,01728228
00033451,63314777
37698,10112713
00032353,72216837
34330,90327874
34337,72216837
00032881,47118487
00032896,65514393
00033282,98764356
00032914,32113383
34893,45117073
00030093,01769050
00030098,04126360
00032895,13211213
00032331,59119267
00032347,32300206
00033306,17212658
37702,07415757
00032339,47118487
35954,10111424
34335,25210680
35942,17113818
37700,69127562
00030100,72222023
00030101,01769186
00030099,45118388
00031694,72133509
00032921,45600250
00032354,99454304
00031695,53512172
00032323,07415757
00032915,72133635
00033559,24423496
00033558,65514393
00033564,41115019
00033562,37131355
00033472,90404559
00033278,17113818
00030087,45313936
00030086,01766015
00030095,70119615
00032328,27222188
00032879,13111689
00031679,14227109
00032901,17113818
00031611,45313936
35943,21123863
00033501,99454304
00033586,65425329
00030085,99439631
00030102,59117090
00030107,47117907
00031684,24423496
37708,10112438
34341,29312278
34876,63314777
35948,70119615
00030096,63314777
00030073,39125187
00030104,99459969
00030094,45117073
00030097,09700550
36350,59119267
00030106,11114350
00032032,45118388
00032874,27131086
35946,39125174
00031678,41115019
00032698,45118388
00032903,07415757
37697,65514720
37718,53512172
34332,13801364
34347,41115019
00032364,45417111
34919,04126360
00032917,69127562
35974,39125187
00033497,09414729
00031682,72127795
34339,20314543
00032897,16211601
37715,72133635
00033488,37131355
35945,41115019
00033460,70112469
00033486,72110427
34882,45313936
00032330,09700550
00032862,14236741
00031683,72133868
00031685,45118388
00033279,32300206
00032360,63315024
00032359,20314543
00030108,99459969
00032873,32300206
34351,70112469
00032857,90327874
37699,00775258
00030109,01769186
00033283,72216837
00031676,14236741
37703,72127795
00030134,72110427
34328,45600250
00033502,45600250
37710,65514393
00033487,53512172
37714,09414729
00031641,30714487
37712,41115019
37717,20314543
00030735,72132838
00031696,99455389
34346,09912706
37716,45600250
00030128,59117090
00033551,32300206
00031697,99459969
00030113,11615725
00032327,65517066
34334,24423496
34354,90282854
00031715,13801364
00030840,99444004
00030110,99825193
00030105,39125187
00032358,90327874
37726,27225880
00032336,90404559
00031714,63613199
00031744,27131086
00030716,99444004
34348,07415757
34768,99457446
00030111,70110373
00030737,98764356
00030759,53223474
00031709,72314278
00030707,32300206
00030135,30714487
00030742,99444004
00030130,06213059
00031710,41115019
00033288,72127795
00030117,45117073
00031702,53512172
34340,63315024
00030796,72133868
00031718,37131355
00031724,63315024
37721,70111756
00032507,99454304
00033120,09414729
00030150,72613247
00030125,99439631
34427,45117073
34343,72133635
00030124,65114676
37723,29312278
00031720,14227109
00030870,41122691
00030112,01728228
00030132,01766015
00031700,29312278
00032375,32113383
00030121,45118388
00032923,20314543
00032370,27131086
34100,45117073
00033287,09414729
00032884,53511786
37725,70112469
00033308,70112469
34331,65514720
00032382,47118487
00033495,32300206
00031723,47118487
00030115,01769050
00030126,20213714
00031379,45118388
00032864,01769050
37706,72216837
37727,99454304
34314,17113818
00032363,13211213
34318,13211213
00030142,63314777
00032925,80032445
00032372,09414729
00033294,65514393
00032931,27222188
00030727,53512172
00030131,66215147
00030119,72314278
00030129,09700550
00031726,21911086
00033574,09912706
00031742,99454304
37730,13801364
00031746,27222188
34352,17212658
00032337,65514720
34312,98764356
34350,32113383
34342,14236741
00033296,04126988
00030116,70111756
00030123,45417111
00030145,65510933
00030137,04126360
00031730,32300206
00030136,90404559
00032341,99444004
00033499,63613199
00033471,53511786
37731,21123863
37719,14236741
00033578,53511786
00031740,32113383
00031728,01769762
00030122,47118487
00030144,45313936
00030127,72222023
00030133,49411083
00030011,00763309
34317,19214791
34338,21911086
00030726,72133868
00031729,45600250
37733,72132838
37709,59119267
00031731,65514393
00030148,04126988
00030146,72315457
00030147,01769490
00030149,45600551
00032888,98794926
00030114,20411501
37732,19214791
00032380,65425329
00033300,53511786
00032366,53512172
36360,99455389
00032926,25210680
00032343,16211601
00033468,27225880
00032368,53511786
00032866,98764356
00031732,72216837
00030118,41122691
00031735,09912706
00032340,13801364
00031733,90282854
00033304,65425329
00033557,99455389
00033480,21120161
00033475,13211213
00033481,21911086
00031737,99444004
00030139,13111689
00031734,59119267
00031736,98764356
00032924,37131355
00032319,14236741
00032929,99454304
00032935,00775258
00032033,63613199
37713,27131086
00032934,17212658
34349,00775258
00030120,30413584
00032314,63613199
37735,63613199
34326,53511786
00032871,21120161
00033315,98794926
00030746,72127795
34344,99454304
00031705,98794926
00030152,65517066
00030030,20213714
00030803,20314543
00030153,99439631
00032870,21123863
00030169,01769050
00030173,53223474
00030734,80032445
00030013,13111689
00032920,72216837
34313,99444004
00031738,13211213
00032928,09912706
00032936,29312278
37736,01769762
00031722,20411501
35953,37131355
34319,72133868
00031748,80032445
00030021,13111689
00032122,98764356
00031747,14236741
00032374,29312278
00030194,45417111
00030196,20411501
00032918,13801364
00030160,11615725
37722,21911086
00030195,57303253
00033492,24423496
00033498,65425329
00032373,69127562
00031745,53511786
00031743,00775258
00031725,19214791
00032933,63315024
00032930,59119267
34320,14227109
00032093,25210680
00032912,72314278
00030082,20411501
37738,63315024
00032932,21911086
00033337,98764356
00030168,70110373
00030156,63210437
00030170,45600551
34323,72132838
00030157,98794926
00031741,72132838
37739,32113383
00030018,72222023
00030772,07415757
00033355,65510933
00033482,99455389
00033469,99444004
00033595,72133868
00030165,63314777
00033301,99444004
35960,65510933
00032369,21120161
00030778,29312278
34324,01769762
00031909,99825193
34825,14236741
00032922,14227109
00033359,67411852
00033323,70111756
00032089,21911086
35959,45600551
00032937,70303425
00032047,90404559
00032371,00775258
00033261,72613247
00030158,01769186
34353,27222188
00033584,07415757
37724,10112645
00032094,72133868
00033467,90327874
00033478,20314543
37720,53511786
00033479,72133509
00030154,06213059
00030172,65517066
00032051,98764356
00030059,66215147
00030180,65510933
00030171,70119615
00030183,16211601
34355,70303425
00032560,98764356
00030159,72613247
00030185,72110427
00030155,30413584
00033449,47118487
00031811,09414729
00030197,65114676
00030186,99459969
00030179,66215147
00031754,04126988
00030174,47117907
00031764,70111756
34356,23314407
00033474,32113383
00030176,45118388
37734,80032445
00030765,90282854
00031802,70119615
00031751,72314278
37711,39126599
00031103,30413584
00030175,45117073
00030163,13111689
00030795,72127795
00032098,01766015
00030025,01728228
00031657,70119615
00030161,30714487
00031017,98794926
00031774,72133509
34923,72132838
35972,30413584
00031768,01769490
37729,09912706
34357,01728228
00033855,04126360
00031782,45117073
00033297,27225880
36519,47118487
00032573,72127795
00031772,30714487
00031767,27131086
35957,53223474
34920,07415757
00031779,72132838
00032843,27225880
00032938,70303425
34358,18112452
00030760,04126988
00030187,72222023
00030826,21120161
00033596,09414729
00032377,72133635
00033569,27225880
00033470,00775258
00033593,21123863
00031762,16211601
00030051,11114350
00030787,72110427
34359,01721182
00030189,72315457
00031813,65514720
00032365,14227109
00032379,37131355
00033362,41115019
00033361,19214791
00033473,01769762
00032939,70303425
00033493,72127795
00033561,72127795
00033563,17113818
35933,04126988
34360,01721182
35970,06213059
36348,45600250
35969,63314777
00030166,47118487
00030198,59117090
00032916,70112469
37737,21120161
00033119,72216837
00030808,09912706
35964,11114350
35940,98764356
00033320,45118388
34361,18112452
00031749,01769050
00033491,72133868
00031753,45600250
00032378,01769762
00030034,98794926
00030783,24423496
00032940,70303425
37740,10111424
00030162,04126360
00033490,07415757
00033500,25210680
00030177,70111756
00030190,39125187
00030178,01728228
00030181,01769490
34362,01721182
00032905,65425329
00030793,65514393
00030188,72314278
37747,39125381
35968,30714487
00030810,99454304
00031777,70112469
00031776,90327874
00030167,45313936
00031832,13801364
00031778,00775258
00031830,27222188
34363,18112452
00031771,72133868
00032941,70303425
00032381,24423496
00032854,59119267
00033149,16211601
00031833,98794926
34364,18112452
00030771,27225880
00031750,32300206
00030184,49411083
00031785,37131355
00030192,01766015
00033314,59119267
00030164,04126988
00031680,25210680
00032942,70303425
00032570,63315024
34365,18112452
00030199,59117090
00030182,11114350
00032383,47118487
00030193,99825193
00030191,90404559
00030211,65114676
00030200,01766015
34366,24411288
00030802,32300206
00030212,72314278
00030213,99439631
00030207,57303253
00030851,45600250
00031799,72133635
37749,41122691
00033244,63210437
00031689,70112469
00032946,32113383
00033145,01769186
00031801,90282854
00030798,53512172
00031825,25210680
00033310,72132838
34367,24411288
00030234,30714487
00030225,01728228
37752,39125954
00030235,45600551
00033313,99454304
00033503,59119267
00033504,65514393
37744,01728228
00032844,21120161
00033506,47118487
34368,24411288
00033575,21120161
37745,11615725
00033592,70112469
00030792,99444004
00030825,90282854
00032948,27131086
00033322,32300206
00032945,09414729
00033688,53511786
00030202,11114350
00033483,21123863
00030204,20213714
00032060,65514393
00032484,47118487
00033570,29312278
00033581,59119267
00031752,98794926
00033576,69127562
00030201,39125187
00033317,72314278
00030205,65517066
00030221,04126988
00030206,45118388
00032962,90404559
00030218,30413584
00031775,21911086
00031681,45600250
34370,99825193
00030230,20411501
00030209,45313936
00032565,17113818
00031800,65425329
00030241,01769186
00030219,47117907
37746,70111756
00030210,99459969
00033507,47118487
00031798,63315024
00030224,66215147
00030215,90404559
00030203,65510933
34369,00763309
00030223,45117073
00030806,65514720
00031794,17113818
00031803,99444004
00030214,72613247
00033477,72132838
00030833,65510933
00032964,11114350
00030817,27131086
00032967,21123863
00030216,63314777
00030217,53223474
00032076,30413584
00032842,63315024
00032987,01728228
00032966,72314278
34371,19210137
00030843,90327874
37754,01769490
00033568,72133635
34892,39126324
00030231,45417111
00030208,70110373
00031810,41115019
00030818,65514393
00030841,53223474
00033906,32300206
00033348,11114350
34891,53511786
37756,59117090
00031784,47118487
00032898,27225880
35941,63315024
00030936,59117090
35958,01766015
00030226,99825193
00030239,41122691
00030237,11615725
00031820,19214791
00032889,01769762
00032981,01769490
00030832,01766015
00030852,72127795
37755,65510933
00033029,53511786
00033026,27225880
00032971,98794926
00033875,16211601
34109,72110427
00031821,99454304
00033869,45118388
00030220,09700550
00031649,90327874
37758,65114676
00030819,45600250
00030857,45318698
00032316,53223474
00032878,65510933
00032072,16211601
00032990,21120161
00031792,06213059
00030236,47118487
00030233,98794926
00030232,72315457
00031791,01769186
00032851,00775258
00033327,16211601
00030828,37131355
37759,72216837
00030858,99825193
37765,72127795
00032986,45417111
00033372,32113383
00031809,72127795
00031814,13211213
00032951,45118388
00032988,63315024
00033153,20411501
00030238,72110427
00030242,04126360
00032989,27222188
00030836,72133868
00033465,80032445
37761,09700550
00032867,53223474
00032563,27131086
00030228,70111756
00030227,70119615
00030222,01769490
00030246,39125187
00030247,70303425
00031658,65514393
00031806,45118388
37771,01766015
00030245,99457446
00030244,72222023
00030240,01769050
00030243,49411083
00030229,13111689
00033132,45417111
00033850,04126988
37770,04126360
00033879,70119615
00033878,72110427
00033292,21120161
00030248,70110373
00033842,49411083
00033872,59117090
35975,01728228
00030839,80032445
35947,00775258
34076,00770198
34129,59119267
00032722,53223474
00031815,59119267
00031822,01769762
00031647,99455389
00033518,30413584
00030845,25210680
00030885,72222023
00030250,63314777
37766,72613247
00030272,30714487
00030249,01769050
00030257,65510933
00030269,45417111
00030267,30413584
00030256,47117907
00033517,04126988
00032856,99455389
00032991,13801364
00030838,09912706
00033125,70303425
00032586,53223474
37753,04126988
00033339,01728228
00030821,72216837
00033332,13111689
37750,45313936
00032361,99455389
00031835,80032445
37748,39124762
00031827,24423496
00031836,53512172
00031840,07415757
00030259,13111689
00030260,59117090
00031706,53223474
00030681,66215147
00033346,45417111
00032968,16211601
00030251,65114676
00030268,72613247
00030252,45313936
00031808,14236741
00031838,32113383
00030262,53223474
00031837,21120161
00031828,17212658
00030853,19214791
00031834,29312278
00031829,53511786
00031831,14227109
00030138,63210437
37774,63314777
00030261,99825193
00030255,04126988
37775,47117907
00033598,90404559
00030865,70119615
00033461,14236741
35966,11615725
00032970,01769186
36528,39126324
34836,24423496
00033577,19214791
00033529,25210680
00033671,19214791
00030264,39125187
00030271,01766015
00030284,70119615
00031812,72216837
00032993,72133868
00030880,16211601
00030254,45117073
00033018,80032445
00031037,09700550
00032999,20314543
00033002,29312278
00033021,72133635
35977,65514393
00030277,65517066
34929,65514393
00030263,57303253
00030265,20213714
00033003,19214791
34921,10112645
00031824,99455389
00033030,72127795
00033009,41115019
34951,72133635
34949,29312278
34943,53512172
00033010,17212658
00033004,99444004
00030991,70111756
00030253,99459969
34916,39125187
00033434,59119267
00031826,20314543
00033927,09414729
00033915,13801364
00033929,21123863
00031177,72132838
00031185,01728228
00030973,49411083
00031002,39125187
00030934,45313936
37781,06213059
00031842,27225880
00031841,65514393
00033356,20411501
00030293,72315457
00031839,32300206
00032997,90327874
00033542,70111756
00033006,27131086
00032998,59119267
00033590,63315024
00033001,37131355
00030908,27225880
00030867,20411501
00031844,09912706
00030886,66215147
00033489,27222188
00031843,63613199
00033012,72133509
00030270,16211601
00032108,13801364
00032992,25210680
00030920,70112469
00033019,70112469
00033022,65514720
00033017,65514393
00033013,01769762
00033007,72132838
37787,39125174
00031855,01769050
00030878,72314278
00030291,72314278
00033541,72613247
00033014,21911086
34924,98764356
00031850,80032445
00032384,47118487
34925,39125954
00033025,17113818
00033031,09912706
00033024,90282854
00033494,17113818
00030288,72110427
00030258,66215147
00030283,01769186
37769,30413584
00030891,72133868
00030943,67411852
37751,39125255
00033718,72613247
00031875,63314777
00031874,09912706
34930,21120161
00031852,41122691
00030290,11615725
00030285,63210437
00030282,01769490
00030286,99439631
00030903,32113383
00032547,27225880
34932,70112469
00030879,09700550
00031008,70119615
00031866,07415757
00031036,47118487
00031067,45313936
00031864,09414729
37044,09912706
00032055,04126988
00030887,25210680
00030287,20411501
00030278,98794926
00030276,90404559
00030275,04126360
00030749,70111756
00030294,67411852
00031111,72314278
00031128,39125187
37778,63210437
00031075,72315457
00030986,06213059
00030964,06213059
00031871,13801364
00030273,45118388
00030292,11114350
00032362,17113818
00030906,99825193
00033594,14227109
00030274,70111756
34931,27222188
00033023,32113383
00033531,01769762
37760,39126599
00031893,45600250
00033028,99454304
00033583,90327874
00031116,09700550
00030266,06213059
00031025,65517066
00031013,99825193
00033305,09912706
00033136,69127562
00031908,01769762
00031905,20314543
00031048,70119615
34922,59119267
34935,14227109
34933,72133868
35986,53512172
00032114,27222188
00031906,27222188
00031138,20411501
37757,72222023
00030638,41115019
00031100,99439631
34928,09912706
00030280,01728228
00030289,49411083
00030281,41122691
00030279,09700550
00030297,57303253
00030296,47118487
00030295,72222023
00033874,90404559
00032994,98764356
00033036,99455389
00030935,01769490
00031181,30714487
00031105,01728228
00031101,39125187
00031860,72133635
00033005,63613199
00033033,32300206
00033035,63315024
00033020,45600250
00033588,53512172
00031910,47117907
00030317,41122691
34937,63315024
00030304,53223474
00030309,04126360
00030319,70119615
34769,41122691
00031918,99455389
00030330,45417111
00030341,72222023
00030311,01769186
00030331,01766015
00030416,72133509
00031933,17212658
00030430,13211213
37786,20213714
00031847,98794926
00030299,49411083
00030310,72315457
00030321,16211601
00031914,45117073
37743,11114350
37763,72110427
00032450,70110373
00033093,53512172
00031897,99454304
34938,65514720
00031848,49411083
00030301,59117090
00032461,65425329
36532,99439631
34091,11615725
37742,39126586
00030302,99459969
00033354,47117907
35962,39125255
00030307,65510933
00030312,72314278
00032031,65514393
37773,45117073
00030417,72133635
00033547,45417111
00033034,14236741
00030437,11114350
35979,66215147
00033037,13211213
00031633,20411501
34926,72216837
00033597,13211213
00032498,72314278
00030500,45600250
00030495,17113818
00031907,21120161
00033881,01769186
00033011,14227109
36352,29312278
00030328,01728228
00030314,01769050
00032996,00775258
35980,20314543
00033032,65425329
00033378,01769762
00033374,80032445
34377,59119267
00033606,01769762
00030421,32113383
00031853,32113383
00031861,37131355
00030315,72110427
00030316,63314777
00030338,11615725
00030306,47117907
34927,00775258
00033000,69127562
00033027,13111689
00031862,45118388
34945,80032445
00030468,65514720
00031857,53511786
00031859,90282854
34934,69127562
00030300,70111756
00031889,72314278
00032399,01769762
00032385,19210137
00030305,45117073
00032435,80032445
00032477,70112469
00032389,70112469
34373,53511786
00032390,21123863
36381,65425329
00030308,09700550
00030303,11114350
00031881,14236741
34383,70119615
00032397,27131086
00032445,98764356
34386,01769186
00032401,27225880
00031915,72216837
00032386,00763309
00033454,45313936
00032391,07415757
34384,04126988
00030298,99825193
00030325,65517066
00031868,59119267
00030329,90404559
00030339,04126988
00030334,70110373
00032495,67411852
00030335,20213714
34375,21123863
00032406,59119267
00032872,01728228
34393,39125381
34391,13801364
00032403,04126988
37772,45600551
00030465,09414729
00031911,67411852
34387,20314543
00031876,41115019
00030313,20411501
00030318,98794926
00032408,01769186
00032485,47118487
00032424,98794926
37785,53223474
00031716,67411852
00030337,67411852
00030323,45118388
00031901,65510933
00032438,01769490
00032877,66215147
34378,00775258
34389,70110373
00032407,19214791
00031869,65514720
00030436,72314278
34890,41122691
00033016,07415757
00030322,72613247
00032447,45118388
00032430,67411852
00032411,72132838
37565,63210437
34946,27131086
00033048,24423496
00030475,07415757
00032429,16211601
00030320,13111689
00033043,01769186
00031867,98764356
00030333,66215147
00033046,99439631
00030340,06213059
37783,30714487
00030452,99454304
00033042,45600551
34941,39126599
00033047,72127795
00030332,63210437
00030326,01769490
00031863,13211213
34381,14236741
00031894,32300206
00032433,63314777
00031896,01766015
00030324,65114676
00030327,39125187
00031954,14227109
00030489,90282854
34290,04126360
34956,72127795
36810,30413584
37540,39125954
34392,01766015
00030342,72110427
00030336,99439631
00032453,21911086
34395,39125174
00032455,72133868
00032419,45417111
34942,39126586
34954,01769762
00031870,72222023
00032444,72133635
35967,70110373
34374,99454304
00031883,13111689
00033062,11114350
34950,32113383
00032911,59117090
34380,01769762
00033400,09912706
00033055,72132838
00033041,37131355
36361,53512172
00032947,04126988
00031879,63613199
00031937,90282854
00031936,25210680
00032409,01769050
34948,06213059
00030359,63314777
00032858,72613247
00030355,98794926
00030358,01769490
00030366,59117090
34964,41115019
34961,19214791
00032441,90327874
00030353,45118388
00031919,19214791
37202,09700550
34402,65517066
00030363,65114676
00030349,99459969
34947,27225880
34408,19214791
00030348,45313936
00030368,01769762
00030361,06213059
00033058,14236741
00030343,39125187
34412,90327874
00030357,20411501
00030362,01766015
00031899,17113818
00030360,04126360
00030345,67411852
00030369,11615725
36234,09700550
00032417,13211213
34409,65425329
00031887,04126360
34963,99455389
00032388,41122691
34415,24423496
00031902,90404559
34958,39125255
00030354,47118487
00030352,45117073
00030350,99439631
00032415,63613199
00032413,72216837
00032448,72314278
34955,45600250
34967,10112713
00030399,13801364
00030365,72222023
34899,45600551
00033550,98764356
34966,13211213
34422,53223474
00031904,45417111
00030388,04126988
34940,21123863
00030364,72314278
00033554,99444004
00030351,45600551
00030374,72132838
00031865,90327874
00032466,21123863
00030356,17113818
00030347,99825193
00030344,41122691
00032449,29312278
00033415,30413584
00033057,90282854
00032394,30413584
00032464,14227109
00033363,63613199
00033127,70303425
00033381,17113818
00030376,72613247
00032387,47118487
36985,99459969
00032460,14236741
00033063,01728228
00030394,63210437
00030395,09700550
35976,20213714
00033064,65114676
34944,14236741
34428,39126599
35982,24423496
00033369,14227109
34419,70111756
00031917,29312278
34401,01728228
37201,99459969
00033052,63315024
00032876,99459969
00033379,07415757
00033370,21911086
00032405,39125187
00030346,65517066
00030401,90327874
34965,90327874
00032414,69127562
00030385,09912706
00031922,00775258
00030398,21911086
00030373,53223474
00031923,27225880
00031920,70112469
00032442,53512172
34939,10112438
34953,20314543
35978,19214791
34968,65425329
35987,13801364
00030386,72216837
00030391,80032445
00030378,13111689
00030381,20213714
34952,17212658
00032482,01769762
00032480,09912706
00033069,47117907
00032483,59119267
00031921,65425329
00033380,45118388
35994,17113818
00033394,59119267
00032437,13111689
00030380,01769186
00030375,49411083
34960,09414729
00031925,80032445
00031932,24423496
00031924,99444004
00031929,72127795
35989,07415757
00031927,72132838
00031926,14227109
35452,99825193
00033382,72216837
00031934,13211213
36527,49411083
00032468,37131355
00030367,98764356
00030379,70112469
00031928,09414729
00031931,32113383
00031977,13111689
00033061,01769762
34420,21120161
00032459,63315024
00033396,00775258
00031939,53511786
34962,13801364
00030377,29312278
00032458,27222188
00031938,72133509
00033076,72222023
00030396,66215147
00030389,01769050
35995,53511786
34400,27222188
00032077,99825193
34957,17113818
00032469,00775258
35990,65425329
00033122,69127562
00030397,27131086
00030387,72133868
00030384,20314543
00031935,65514393
00033392,65425329
00033913,80032445
00033366,20314543
00033376,90282854
00033386,32300206
00033387,13211213
00030371,70119615
00031947,04126988
34959,53511786
00032427,47117907
00032440,90282854
00031945,65114676
35612,72315457
00031940,16211601
00030372,63613199
00030370,70111756
00030390,30714487
00031952,65514393
00031958,17113818
00033884,30413584
00031950,01769186
00030412,21120161
00030383,30413584
34431,04126360
00031955,98764356
00033236,99825193
34969,20314543
34125,37131355
00031942,17212658
34077,00770198
34132,09414729
34133,80032445
34973,20213714
00033085,59117090
00030408,53512172
00030402,59119267
00030382,11114350
34406,72133635
34898,99825193
34410,72110427
00032426,20314543
00033365,17212658
00033086,53223474
00033388,13801364
34980,72315457
34838,10112645
00033603,99825193
00031984,90404559
00030393,01728228
00031985,01769762
00030392,90404559
00031948,45600250
00033094,00775258
00033054,98764356
00033406,90327874
00033081,98794926
34435,39124762
00031884,57303253
34977,65517066
00030400,65514720
34970,72110427
00030410,21123863
00030407,14236741
00030405,27222188
00030404,65425329
00030409,65514393
34423,09912706
34429,65510933
37463,39125174
37116,63210437
00030415,09414729
00033038,69127562
34975,45313936
00030403,00775258
34088,63210437
00030406,32300206
34988,30714487
00030411,99444004
00033088,72133635
34981,72613247
00031999,99455389
00030413,13211213
00030425,69127562
34982,49411083
34994,01728228
00030420,99455389
00030418,17212658
34622,63210437
00033410,72315457
34983,20411501
34972,04126360
34985,70111756
34984,41122691
34971,01769490
34990,57303253
34411,32113383
00030414,70110373
00030428,99454304
34426,10112438
34841,09912706
34853,72133868
00030007,00763309
34839,72127795
34840,27225880
34805,63210437
34842,99455389
00030422,63315024
00032479,72133509
36554,14236741
00032398,30714487
34989,04126988
36614,47118487
00030427,25210680
00032344,72110427
36550,65514393
36552,53511786
34137,99444004
00030439,57303253
00030431,47118487
35993,72216837
00031849,72110427
35984,63613199
34621,99439631
00032349,72315457
37764,47118487
34399,57303253
36373,09912706
00030448,65114676
00030447,70111756
37684,01728228
34997,10112438
34998,14227109
37686,99825193
37683,65517066
37657,04126360
35176,39125381
00032700,72613247
00031995,72127795
34425,41115019
00030451,04126360
00030445,20314543
00030432,63210437
34433,39126586
34397,11114350
00032975,66215147
00030438,98794926
00033709,04126360
34991,45417111
37767,39125187
00031996,45117073
36380,67411852
37762,66215147
35985,09912706
00033351,20213714
00033868,72613247
00033097,30714487
00030435,47117907
00030429,01769050
35991,41115019
34432,10112713
36375,14227109
00033888,27225880
00030433,63314777
37776,99459969
34904,11114350
34996,53512172
34999,19214791
35000,63613199
34976,39125381
37792,21120161
00032972,65517066
00033325,45313936
36359,21911086
34995,72127795
00030446,21120161
35001,69127562
00033108,72133868
37779,49411083
00033044,11615725
34683,30714487
00032908,30714487
36372,13801364
36382,72133868
00030455,72613247
00032465,17113818
37790,21123863
35004,80032445
00030450,63315024
00030472,99455389
00030454,14227109
00032886,99439631
35006,98764356
00032956,70119615
35007,24423496
00031024,66215147
35002,21120161
37791,65514720
00032471,45600250
00032023,20314543
00030473,32300206
00033099,09700550
00033384,45600250
00032124,27131086
00031119,45117073
00032017,80032445
